000020.SZ, 深华发A, 2014, 0.0271
000020.SZ, 深华发A, 2015, -0.0238

000021.SZ, 深科技, 2000, 0.2058
000021.SZ, 深科技, 2001, -0.0120
000021.SZ, 深科技, 2002, 0.0800
000021.SZ, 深科技, 2003, 0.3000
000021.SZ, 深科技, 2004, 0.3106
000021.SZ, 深科技, 2005, 0.4303
000021.SZ, 深科技, 2006, 0.3787
000021.SZ, 深科技, 2007, 0.8064
000021.SZ, 深科技, 2008, 0.3598
000021.SZ, 深科技, 2009, 0.2940
000021.SZ, 深科技, 2010, 0.2913
000021.SZ, 深科技, 2011, 0.1906
000021.SZ, 深科技, 2012, 0.0709
000021.SZ, 深科技, 2013, 0.1710
000021.SZ, 深科技, 2014, 0.1332
000021.SZ, 深科技, 2015, 0.1228

000022.SZ, 深赤湾A, 2000, 0.2164
000022.SZ, 深赤湾A, 2001, 0.2276
000022.SZ, 深赤湾A, 2002, 0.4800
000022.SZ, 深赤湾A, 2003, 0.8230
000022.SZ, 深赤湾A, 2004, 1.1950
000022.SZ, 深赤湾A, 2005, 1.0460
000022.SZ, 深赤湾A, 2006, 0.9720
000022.SZ, 深赤湾A, 2007, 1.0300
000022.SZ, 深赤湾A, 2008, 0.9970
000022.SZ, 深赤湾A, 2009, 0.6500
000022.SZ, 深赤湾A, 2010, 0.9250
000022.SZ, 深赤湾A, 2011, 0.7840
000022.SZ, 深赤湾A, 2012, 0.7240
000022.SZ, 深赤湾A, 2013, 0.7800
000022.SZ, 深赤湾A, 2014, 0.6480
000022.SZ, 深赤湾A, 2015, 0.8190

000023.SZ, 深天地A, 2000, 0.1300
000023.SZ, 深天地A, 2001, -1.3003
000023.SZ, 深天地A, 2002, 0.0574
000023.SZ, 深天地A, 2003, 0.0442
000023.SZ, 深天地A, 2004, 
000023.SZ, 深天地A, 2005, 
000023.SZ, 深天地A, 2006, 0.2039
000023.SZ, 深天地A, 2007, 0.1453
000023.SZ, 深天地A, 2008, 0.1536
000023.SZ, 深天地A, 2009, 0.1773
000023.SZ, 深天地A, 2010, 0.0948
000023.SZ, 深天地A, 2011, 0.0668
000023.SZ, 深天地A, 2012, 0.0373
000023.SZ, 深天地A, 2013, 0.1083
000023.SZ, 深天地A, 2014, 0.1243
000023.SZ, 深天地A, 2015, 0.1926

000025.SZ, 特力A, 2000, -0.5400
000025.SZ, 特力A, 2001, 0.0200
000025.SZ, 特力A, 2002, -0.1900
000025.SZ, 特力A, 2003, 0.0200
000025.SZ, 特力A, 2004, 0.0196
000025.SZ, 特力A, 2005, 0.0258
000025.SZ, 特力A, 2006, -0.4000
000025.SZ, 特力A, 2007, 0.0490
000025.SZ, 特力A, 2008, 0.0208
000025.SZ, 特力A, 2009, 0.0286
000025.SZ, 特力A, 2010, 0.0163
000025.SZ, 特力A, 2011, 0.0098
000025.SZ, 特力A, 2012, 0.0324
000025.SZ, 特力A, 2013, 0.0313
000025.SZ, 特力A, 2014, 0.0470
000025.SZ, 特力A, 2015, 0.1538

000026.SZ, 飞亚达A, 2000, 0.0590
000026.SZ, 飞亚达A, 2001, 0.0450
