107, 周末放映室 第107期，《老炮儿》，《大狗民》，还有优秀短片和混剪哟~~~, //www.bilibili.com/topic/1514.html?from=search&seid=11849325788444978364
112, 周末放映室 第112期，《大魔术师》《更好的世界》，两部优秀短片，2支优秀混剪, //www.bilibili.com/topic/1590.html?from=search&seid=11849325788444978364
108, 周末放映室 第108期，《魔法奇幻秀》《苔丝》,2部短片,2部优秀混剪, //www.bilibili.com/topic/1530.html?from=search&seid=11849325788444978364
113, 周末放映室 第113期，《冰球坏小子》《杀生》，两部超萌短片，两支优秀混剪。, //www.bilibili.com/topic/1600.html?from=search&seid=11849325788444978364
100, 周末放映室 第100期！放大招啦！, //www.bilibili.com/topic/1397.html?from=search&seid=11849325788444978364
106, 周末放映室 第106期，回顾童年篇，《哆啦A梦：新·大雄的日本诞生》《魔卡少女樱 剧场版 香港篇》，还有优秀短片和混剪哟~, //www.bilibili.com/topic/1502.html?from=search&seid=11849325788444978364
110, 周末放映室 第110期，空灵治愈的《海洋之歌》《箭士柳白猿》弓与枪的绝响，《逆战》当前大热导演作品，2部优秀短片，1部混剪1部影评。, //www.bilibili.com/topic/1565.html?from=search&seid=11849325788444978364
111, 周末放映室 第111期，《明日女优》《终极面试》，两部短片，两个优秀混剪, //www.bilibili.com/topic/1578.html?from=search&seid=11849325788444978364
114, 周末放映室 第114期，《一个勺子》，《新乌龙女校》，《造海者》，《杀戮盒》，另外还有两部优秀混剪哦~, //www.bilibili.com/topic/1610.html?from=search&seid=11849325788444978364
73, 谢谢你，为我们带来了那位勇敢的斯内普教授。谢谢你，为我们带来了全宇宙最忧郁的机器人马文。谢谢你，为我们带来虎胆龙威里最有名大反派汉斯。谢谢你，为我们带来了那么多深入人心的银幕形象。谢谢你，这么一直陪伴着我..., //www.bilibili.com/topic/1015.html?from=search&seid=11849325788444978364
71, 周末放映室 第71期新年特别篇，《麦兜我和我妈妈》《帝企鹅日记》《的士速递》《玛戈皇后》, //www.bilibili.com/topic/1000.html?from=search&seid=11849325788444978364
94, 周末放映室 第94期星访问特别篇，《好莱坞结局》，《江湖告急》，短片—人脑离心计划，守坝员；混剪—【当你老了】14位欧美大叔混剪，【上帝赏饭吃】你最美的样子都定格在了电影里, //www.bilibili.com/topic/1292.html?from=search&seid=15596031544687561398
98, 周末放映室 第98期，星访问第二期岩井俊二，电影《柔道龙虎榜》，《前路漫漫》，短片《痴情男孩》、《最后三分钟》短片，两部优秀混剪, //www.bilibili.com/topic/1369.html?from=search&seid=15596031544687561398
118, 周末放映室 第118期，治愈系熊猫宝宝《我们在中国》，惊险《空中营救》，另外还有优秀短片和混剪等你欣赏哟~, //www.bilibili.com/blackboard/activity-pc20161209.html?from=search&seid=15596031544687561398
117, 周末放映室 第117期，《秒速5厘米》《惊恐小镇》以及两部优秀短片、两个优秀混剪, //www.bilibili.com/blackboard/activity-SkCSkt6zl.html?from=search&seid=15596031544687561398
119, 周末放映室 第119期，《蜡笔小新》《惊天大逆转》，还有星访问 第五期节目以及两部优秀短片与混剪, //www.bilibili.com/blackboard/activity-SJ4LpJeVe.html?from=search&seid=15596031544687561398
115, 周末放映室第115期，《甲方乙方》，《三个火枪手》，两部超萌可爱短片，加两个优秀混剪，等你来看哟！, //www.bilibili.com/topic/1619.html?from=search&seid=15596031544687561398
116, 周末放映室第116期，《我们是夜晚》，《刮痧》，两部可爱的短片以及优秀混剪，等你来看哟~, //www.bilibili.com/blackboard/activity-Hkxc5S4Mg.html?from=search&seid=15596031544687561398
125, 周末放映室 第125期，五部精彩电影奉上~《吉星拱照》，《编舟记》，《谜中谜》，《纸之月》，《蜂鸟特工》，祝大家新年快乐！, //www.bilibili.com/blackboard/activity-r1_iSo4wx.html?from=search&seid=15596031544687561398
130, 周末放映室 第130期，两部优秀电影《菊次郎的夏天》，《这个杀手不太冷》，看法鲨诉说与一美故事的起点，另外还有好看的短片和混剪哟~, //www.bilibili.com/blackboard/activity-BkQ30aM5x.html?from=search&seid=15596031544687561398
128, 周末放映室 第128期，迟来的情人节，《初吻》，《只要你说你爱我》两部电影送给大家，还有优秀短片和混剪哟~, //www.bilibili.com/blackboard/activity-SynKUtZFg.html?from=search&seid=15596031544687561398
